person_id,immigrant_status,age
748076871,UK-born,53
748076875,Migrant,47
748076879,UK-born,27
748079567,UK-born,41
748079571,UK-born,42
748079575,missing,19
748082967,UK-born,60
748094527,UK-born,57
748103367,UK-born,52
748103371,UK-born,53
748103375,UK-born,35
748103375,UK-born,35
748103383,UK-born,25
748103387,missing,16
748103387,missing,16
748103391,UK-born,25
748110855,UK-born,37
748111527,UK-born,43
748113567,UK-born,59
748113571,UK-born,63
748113575,UK-born,23
748127847,UK-born,39
748127851,UK-born,38
748127855,missing,19
748127859,missing,17
748128531,UK-born,36
748128535,UK-born,37
748134647,UK-born,53
748134651,UK-born,54
748134655,UK-born,26
748134659,UK-born,22
748134663,UK-born,19
748140089,UK-born,46
748142127,UK-born,48
748142131,UK-born,49
748142139,UK-born,19
748142143,missing,18
748142904,missing,42
748143487,UK-born,59
748143491,UK-born,64
748143495,UK-born,36
748149688,UK-born,38
748156407,UK-born,50
748186327,UK-born,62
748186331,UK-born,63
748201971,UK-born,64
748213531,UK-born,40
748229167,UK-born,63
748229171,Migrant,57
748229179,UK-born,28
748237327,UK-born,62
748240727,UK-born,47
748240735,UK-born,64
748240739,missing,31
748245487,Migrant,49
748245491,UK-born,51
748245495,UK-born,20
748245499,missing,17
748249567,UK-born,50
748249571,UK-born,50
748249575,missing,18
748265207,UK-born,37
748278807,UK-born,53
748278811,UK-born,52
748278815,UK-born,22
748278819,missing,19
748279489,UK-born,63
748279501,UK-born,41
748279553,UK-born,37
748280853,UK-born,44
748280855,UK-born,57
748285613,UK-born,45
748286287,UK-born,56
748286291,UK-born,51
748286295,missing,19
748286967,UK-born,45
748286971,UK-born,56
748293767,UK-born,47
748293771,Migrant,53
748293775,missing,17
748298527,UK-born,54
748298531,UK-born,55
748298535,UK-born,19
748300567,UK-born,61
748309409,Migrant,64
748309413,Migrant,36
748309417,UK-born,34
748309425,UK-born,31
748309429,UK-born,28
748322327,Migrant,58
748322331,UK-born,60
748322339,UK-born,25
748327833,UK-born,45
748331167,UK-born,55
748331171,UK-born,58
748331175,UK-born,20
748331179,missing,18
748331851,UK-born,57
748331855,UK-born,24
748333207,UK-born,38
748333211,UK-born,37
748340687,UK-born,33
748341367,UK-born,35
748341383,UK-born,35
748342727,UK-born,48
748346127,UK-born,55
748346131,UK-born,57
748346135,UK-born,22
748346139,missing,18
748353744,missing,35
748360622,missing,43
748363193,UK-born,42
748365913,UK-born,38
748369251,UK-born,50
748369259,UK-born,32
748371967,UK-born,53
748371971,UK-born,29
748375367,UK-born,39
748375367,UK-born,39
748377407,Migrant,62
748383527,UK-born,59
748383531,UK-born,63
748383539,UK-born,21
748386247,UK-born,52
748386251,UK-born,60
748386927,UK-born,64
748386939,UK-born,35
748410055,UK-born,49
748417531,UK-born,41
748417531,UK-born,41
748424327,UK-born,42
748424331,UK-born,47
748428407,UK-born,64
748428411,UK-born,32
748432487,UK-born,40
748432491,UK-born,43
748435207,UK-born,55
748435211,UK-born,59
748435887,UK-born,59
748435891,UK-born,58
748435903,UK-born,25
748442015,UK-born,39
748446087,UK-born,45
748447447,UK-born,54
748447451,UK-born,56
748447455,UK-born,26
748447459,UK-born,24
748448807,UK-born,46
748448962,missing,16
748450847,UK-born,63
748450851,UK-born,63
748450855,UK-born,33
748450859,UK-born,30
748450859,UK-born,30
748452887,UK-born,50
748452887,UK-born,50
748454247,UK-born,45
748454251,missing,17
748455730,UK-born,36
748455730,UK-born,36
748456287,UK-born,62
748458327,UK-born,53
748458335,missing,21
748460367,UK-born,45
748460371,UK-born,46
748461047,UK-born,50
748461051,UK-born,45
748461055,UK-born,24
748465127,UK-born,59
748465131,UK-born,60
748465135,UK-born,32
748466487,UK-born,63
748466491,UK-born,60
748482139,UK-born,38
748486887,UK-born,48
748486891,UK-born,27
748495055,UK-born,28
748505927,UK-born,61
748505931,UK-born,56
748505935,UK-born,28
748513407,UK-born,54
748513411,UK-born,58
748513415,UK-born,31
748513419,UK-born,29
748514087,UK-born,64
748523724,UK-born,41
748524975,Migrant,39
748524979,Migrant,48
748524983,UK-born,42
748524987,UK-born,19
748524991,Migrant,40
748524991,Migrant,40
748535167,UK-born,62
748535171,UK-born,57
748535179,UK-born,28
748536527,UK-born,38
748536531,UK-born,38
748550942,UK-born,50
748552847,UK-born,56
748552851,UK-born,57
748552863,UK-born,25
748552867,UK-born,22
748552871,missing,18
748555567,UK-born,51
748555571,UK-born,43
748556927,UK-born,54
748556929,UK-born,46
748556931,UK-born,57
748556935,UK-born,29
748561687,UK-born,54
748561691,UK-born,56
748561695,UK-born,25
748561699,missing,20
748563727,UK-born,61
748563729,UK-born,64
748563731,UK-born,60
748563733,UK-born,38
748563735,UK-born,23
748563737,UK-born,42
748563737,UK-born,42
748563739,UK-born,20
748565087,UK-born,43
748565091,Migrant,51
748565095,missing,20
748565099,missing,17
748565767,UK-born,59
748565771,UK-born,59
748571887,UK-born,47
748571891,UK-born,48
748571895,missing,16
748583447,UK-born,56
748583451,UK-born,52
748583455,UK-born,22
748584884,UK-born,49
748607247,UK-born,54
748607255,UK-born,28
748607259,UK-born,26
748607263,missing,20
748607927,UK-born,51
748607931,UK-born,49
748607935,missing,19
748607939,UK-born,21
748616775,UK-born,42
748627651,UK-born,48
748639207,UK-born,37
748648731,UK-born,61
748657567,UK-born,60
748657571,UK-born,62
748657579,UK-born,30
748659607,UK-born,59
748659611,UK-born,50
748664367,UK-born,55
748664371,UK-born,55
748664375,UK-born,22
748664379,missing,20
748664383,missing,18
748667091,UK-born,47
748667095,UK-born,25
748667099,UK-born,22
748667767,UK-born,59
748667771,UK-born,64
748667779,UK-born,25
748670495,UK-born,42
748670499,missing,20
748673211,UK-born,56
748673899,UK-born,36
748677967,UK-born,63
748677971,UK-born,55
748677975,UK-born,29
748677979,missing,26
748681371,UK-born,39
748686135,Migrant,34
748686805,UK-born,63
748687493,Migrant,56
748687495,UK-born,42
748687499,UK-born,40
748687503,UK-born,37
748693702,missing,60
748695651,UK-born,64
748701168,UK-born,35
748701208,missing,16
748707887,UK-born,45
748707891,UK-born,53
748707895,missing,17
748716047,UK-born,64
748717407,UK-born,49
748717411,UK-born,28
748735767,UK-born,44
748735771,UK-born,45
748735775,missing,16
748750727,UK-born,51
748750731,UK-born,45
748760927,UK-born,40
748760931,UK-born,21
748760935,UK-born,19
748772487,UK-born,63
748796287,UK-born,36
748798327,UK-born,58
748798331,UK-born,58
748799007,UK-born,51
748799011,UK-born,52
748799015,missing,18
748802411,UK-born,59
748803087,UK-born,57
748803767,UK-born,39
748803771,UK-born,38
748803775,missing,18
748805807,UK-born,49
748805807,UK-born,49
748805811,UK-born,55
748805811,UK-born,55
748805815,missing,16
748805815,missing,16
748807847,UK-born,58
748807855,UK-born,22
748817367,Migrant,39
748817371,UK-born,40
748825527,UK-born,63
748871767,UK-born,63
748878567,UK-born,42
748879247,UK-born,50
748879251,Migrant,43
748884082,UK-born,39
748890894,UK-born,63
748890934,missing,17
748896247,UK-born,45
748897724,UK-born,62
748898295,UK-born,38
748898299,UK-born,26
748906447,UK-born,49
748906451,UK-born,48
748909849,UK-born,58
748911885,UK-born,56
748911889,UK-born,58
748911893,UK-born,37
748917327,UK-born,48
748917331,UK-born,42
748918106,missing,36
748928213,UK-born,36
748935011,Migrant,49
748946567,Migrant,51
748946571,Migrant,46
748946579,UK-born,20
748946583,missing,17
748950647,UK-born,61
748950647,UK-born,61
748952104,missing,54
748973087,UK-born,61
748973095,UK-born,32
748973099,UK-born,25
748973103,UK-born,23
748973767,UK-born,54
748973771,UK-born,48
748973779,UK-born,25
748978527,UK-born,50
748978531,UK-born,48
748978535,missing,17
748986687,UK-born,53
748986691,Migrant,52
748987375,Migrant,44
748989415,Migrant,40
748990767,Migrant,52
748996895,UK-born,27
749008447,UK-born,53
749008451,UK-born,52
749008455,UK-born,30
749008459,UK-born,26
749009127,UK-born,62
749024091,UK-born,46
749025455,UK-born,56
749025459,UK-born,38
749039049,UK-born,64
749039727,UK-born,59
749039731,UK-born,58
749039735,UK-born,30
749039739,UK-born,29
749039743,UK-born,26
749039747,UK-born,23
749041773,UK-born,51
749041775,UK-born,39
749041779,UK-born,37
749044493,UK-born,37
749047215,UK-born,33
749054222,Migrant,22
749056047,UK-born,58
749056051,Migrant,44
749057407,UK-born,51
749057411,UK-born,56
749057415,UK-born,23
749057419,UK-born,21
749057423,missing,17
749060135,UK-born,36
749060135,UK-born,36
749065567,UK-born,39
749070327,UK-born,59
749072367,UK-born,48
749072371,Migrant,46
749088007,UK-born,64
749088015,UK-born,32
749092087,UK-born,50
749092091,Migrant,55
749092095,UK-born,23
749092099,missing,18
749093447,UK-born,51
749093451,UK-born,46
749093455,missing,17
749101746,missing,43
749102287,UK-born,57
749102299,UK-born,22
749102967,UK-born,42
749102971,missing,16
749102975,UK-born,47
749102979,UK-born,19
749107047,UK-born,53
749117247,Migrant,62
749117251,UK-born,48
749117259,UK-born,27
749128807,UK-born,50
749134247,UK-born,48
749134927,UK-born,52
749134931,UK-born,40
749136967,UK-born,63
749137647,UK-born,39
749137647,UK-born,39
749141047,UK-born,41
749141051,UK-born,39
749142407,UK-born,56
749142411,UK-born,26
749143087,UK-born,64
749147171,UK-born,52
749147175,UK-born,28
749149207,UK-born,59
749149211,UK-born,33
749149215,missing,31
749153287,UK-born,55
749174367,UK-born,62
749174367,UK-born,62
749174375,UK-born,40
749186607,UK-born,64
749186615,UK-born,25
749194087,UK-born,49
749194091,UK-born,45
749194095,UK-born,23
749203738,Migrant,26
749203778,Migrant,23
749206325,UK-born,59
749206325,UK-born,59
749207007,Migrant,59
749207011,UK-born,60
749207015,UK-born,29
749207019,UK-born,27
749219247,UK-born,44
749219251,UK-born,43
749224007,UK-born,63
749224011,UK-born,62
749227407,UK-born,59
749228767,UK-born,64
749241007,UK-born,57
749241011,UK-born,56
749241015,UK-born,30
749241019,UK-born,23
749250527,UK-born,53
749254063,UK-born,47
749254067,UK-born,47
749254075,UK-born,24
749256103,UK-born,57
749275687,UK-born,56
749275691,UK-born,52
749275699,missing,18
749285292,UK-born,38
749287259,UK-born,25
749297459,UK-born,30
749297463,UK-born,27
749313767,UK-born,54
749313771,UK-born,56
749320567,UK-born,64
749320567,UK-born,64
749320571,UK-born,62
749320571,UK-born,62
749320579,UK-born,34
749322615,missing,31
749322627,Migrant,26
749324647,UK-born,54
749324651,missing,58
749324655,missing,20
749324659,missing,18
749325325,UK-born,61
749325329,UK-born,52
749344367,Migrant,40
749351165,Migrant,61
749351169,UK-born,60
749351173,UK-born,34
749351177,UK-born,31
749354664,missing,30
749354664,missing,30
749398767,UK-born,52
749415087,Migrant,47
749415091,Migrant,51
749415095,missing,17
749415099,UK-born,24
749419847,Migrant,56
749419851,Migrant,46
749419855,UK-born,24
749419859,UK-born,21
749421302,missing,32
749429365,UK-born,51
749429369,UK-born,62
749429373,UK-born,25
749436167,UK-born,41
749455306,missing,45
749455346,missing,53
749455386,missing,17
749462094,Migrant,50
749486487,Migrant,58
749486491,Migrant,51
749517765,Migrant,63
749517866,UK-born,28
749531365,UK-born,60
749531377,UK-born,27
749543706,UK-born,30
749550405,UK-born,57
749550413,UK-born,25
749550417,UK-born,22
749591286,UK-born,54
749620447,Migrant,42
749620451,UK-born,21
749620455,missing,20
749625298,UK-born,38
749643565,UK-born,53
749643569,UK-born,53
749643573,UK-born,21
749643577,UK-born,19
749664647,UK-born,43
749664651,Migrant,40
749679613,UK-born,30
749679617,UK-born,23
749682325,UK-born,56
749682329,UK-born,59
749690487,Migrant,57
749690493,UK-born,54
749694565,UK-born,58
749694569,UK-born,35
749694573,UK-born,31
749721087,Migrant,44
749746929,UK-born,38
749747690,UK-born,37
749747690,UK-born,37
749761502,UK-born,33
749776167,Migrant,54
749776171,Migrant,52
749776175,Migrant,26
749776179,Migrant,24
749776183,Migrant,23
749806085,UK-born,57
749806089,UK-born,55
749806093,UK-born,26
749806097,UK-born,24
749840775,UK-born,39
749861167,Migrant,49
749861171,UK-born,26
749861175,UK-born,20
749863215,Migrant,61
749863219,UK-born,25
749863223,UK-born,23
749901289,Migrant,60
749901293,UK-born,28
749901297,UK-born,27
749938216,UK-born,35
749948885,UK-born,59
749948889,UK-born,58
749948893,UK-born,30
749948897,UK-born,27
749995807,UK-born,57
750026407,UK-born,55
750026411,UK-born,52
750026544,missing,23
750031167,UK-born,61
750031171,Migrant,58
750031175,Migrant,28
750031179,UK-born,22
750033972,UK-born,32
750074810,UK-born,45
750075371,UK-born,60
750075379,UK-born,36
750082165,UK-born,63
750082169,UK-born,63
750093045,UK-born,47
750109369,UK-born,39
750116165,UK-born,56
750116173,UK-born,24
750178727,UK-born,57
750178731,Migrant,54
750178735,UK-born,33
750178739,UK-born,32
750178743,UK-born,28
750178747,missing,24
750182942,UK-born,47
750183004,UK-born,48
750186211,Migrant,62
750186215,UK-born,39
750186215,UK-born,39
750186219,UK-born,36
750186223,UK-born,27
750230407,Migrant,44
750230411,Migrant,47
750252849,UK-born,55
750278685,UK-born,53
750278689,UK-born,52
750278697,UK-born,27
750294327,UK-born,53
750294331,UK-born,24
750297725,UK-born,58
750297733,UK-born,23
750301809,UK-born,42
750301813,UK-born,41
750305410,UK-born,35
750305970,Migrant,35
750305970,Migrant,35
750324927,Migrant,56
750324931,Migrant,53
750324943,UK-born,21
750333162,UK-born,40
750333180,UK-born,33
750335125,UK-born,52
750335129,UK-born,44
750335133,missing,20
750380082,UK-born,42
750386894,UK-born,43
750448098,missing,32
750471805,UK-born,58
750471809,UK-born,27
750475207,UK-born,55
750475211,Migrant,43
750475215,UK-born,21
750475219,missing,19
750479967,Migrant,58
750479971,Migrant,60
750479975,UK-born,33
750479979,UK-born,31
750479983,UK-born,26
750479987,UK-born,23
750536486,UK-born,41
750551367,Migrant,48
750556904,UK-born,44
750560895,UK-born,32
750575167,UK-born,44
750575167,UK-born,44
750575171,Migrant,45
750575171,Migrant,45
750575175,UK-born,24
750575175,UK-born,24
750580607,UK-born,55
750580623,UK-born,30
750580627,UK-born,25
750580631,UK-born,21
750586725,UK-born,53
750586729,UK-born,49
750586733,UK-born,22
750586737,missing,18
750591485,UK-born,58
750591485,UK-born,58
750591489,UK-born,58
750591489,UK-born,58
750591493,UK-born,25
750591497,UK-born,21
750601685,UK-born,45
750601689,UK-born,45
750601693,UK-born,23
750601697,UK-born,20
750603047,Migrant,58
750603051,Migrant,59
750603059,UK-born,27
750603063,UK-born,31
750605773,UK-born,60
750607127,Migrant,46
750607131,Migrant,43
750630927,UK-born,44
750647247,UK-born,51
750647251,UK-born,46
750647255,UK-born,27
750647259,missing,18
750647931,UK-born,63
750647943,missing,33
750647947,missing,29
750647951,missing,27
750650647,UK-born,59
750650651,UK-born,57
750650659,UK-born,24
750664927,UK-born,49
750664931,UK-born,26
750664935,UK-born,25
750665607,UK-born,55
750665611,UK-born,55
750665615,UK-born,34
750665615,UK-born,34
750667647,UK-born,46
750669687,UK-born,51
750669691,UK-born,53
750669695,UK-born,21
750677847,UK-born,63
750678527,Migrant,47
750681927,UK-born,46
750681931,UK-born,45
750681935,UK-born,25
750682605,UK-born,42
750682613,missing,21
750689407,UK-born,63
750690093,UK-born,24
750690767,UK-born,59
750691447,UK-born,45
750691451,UK-born,47
750698245,UK-born,58
750706407,UK-born,49
750710487,UK-born,52
750710491,UK-born,55
750710495,UK-born,32
750710495,UK-born,32
750711855,UK-born,37
750716607,UK-born,57
750717295,UK-born,63
750722047,UK-born,60
750723407,UK-born,58
750723411,UK-born,28
750727491,UK-born,40
750727491,UK-born,40
750735647,UK-born,48
750735651,UK-born,47
750737005,UK-born,55
750737009,UK-born,58
750737013,UK-born,24
750737687,UK-born,62
750737691,UK-born,62
750737695,Migrant,30
750739731,UK-born,28
750743127,UK-born,47
750743131,UK-born,54
750743135,missing,16
750745167,Migrant,46
750758771,missing,32
750794974,UK-born,45
750795485,UK-born,48
750795489,UK-born,55
750800245,UK-born,45
750808544,missing,21
750835605,UK-born,48
750835609,UK-born,48
750835613,UK-born,21
750835617,UK-born,20
750843765,UK-born,57
750843769,UK-born,57
750843773,UK-born,26
750843777,UK-born,24
750843781,UK-born,22
750866205,UK-born,41
750869605,UK-born,53
750869609,UK-born,53
750875045,UK-born,55
750875049,UK-born,54
750879809,UK-born,37
750886605,UK-born,39
750922645,UK-born,47
750922649,Migrant,42
750927405,UK-born,60
750927409,UK-born,55
750927413,UK-born,23
750927417,missing,19
750935565,UK-born,60
750935569,UK-born,54
750944492,missing,36
750944572,missing,17
750964898,UK-born,53
751004925,UK-born,64
751005806,Migrant,37
751005806,Migrant,37
751026092,UK-born,64
751033485,UK-born,59
751033489,UK-born,61
751033493,UK-born,25
751033497,UK-born,22
751076329,missing,21
751117805,UK-born,57
751117809,UK-born,44
751121885,UK-born,51
751128106,missing,29
751142285,UK-born,62
751145013,UK-born,62
751150445,UK-born,42
751175742,Migrant,31
751234085,UK-born,47
751234089,UK-born,47
751234093,UK-born,19
751314325,UK-born,45
751314329,UK-born,40
751353168,Migrant,37
751371445,missing,41
751437405,UK-born,37
751437409,UK-born,20
751495290,UK-born,36
751502100,UK-born,51
751515694,missing,53
751523176,UK-born,33
751544262,UK-born,29
751576884,UK-born,64
751576884,UK-born,64
751583686,UK-born,42
751583726,UK-born,22
751583766,missing,18
751601965,UK-born,52
751601969,UK-born,47
751601973,missing,18
751687713,missing,47
751735245,UK-born,41
751776045,UK-born,64
751776049,UK-born,63
751776053,UK-born,28
751776057,UK-born,24
751793045,UK-born,46
751813445,UK-born,49
751813449,UK-born,27
751813453,UK-born,54
751813457,missing,18
751814125,UK-born,47
751831805,UK-born,43
751850845,UK-born,58
751916886,UK-born,42
751950125,UK-born,40
752012764,UK-born,39
752020165,UK-born,48
752033085,UK-born,50
752033089,UK-born,44
752041925,UK-born,45
752041929,missing,54
752052125,UK-born,59
